단어,개체명 인식,id
[VLOG],O,4IOhur8xqmY
 ,O,4IOhur8xqmY
한승연,O,4IOhur8xqmY
의,O,4IOhur8xqmY
 ,O,4IOhur8xqmY
안동,B_LOC,4IOhur8xqmY
 ,O,4IOhur8xqmY
여행,O,4IOhur8xqmY
 ,O,4IOhur8xqmY
2탄,O,4IOhur8xqmY
 ,O,4IOhur8xqmY
(,O,4IOhur8xqmY
안동루,B_TOR,4IOhur8xqmY
-,O,4IOhur8xqmY
 ,O,4IOhur8xqmY
월영교,B_TOR,4IOhur8xqmY
 ,O,4IOhur8xqmY
문보트,O,4IOhur8xqmY
 ,O,4IOhur8xqmY
체험-,O,4IOhur8xqmY
 ,O,4IOhur8xqmY
안동 갈비골목,B_TOR,4IOhur8xqmY
),O,4IOhur8xqmY
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
ANDONG,O,Se4A8GHLDxQ
 ,O,Se4A8GHLDxQ
안동찜닭,O,Se4A8GHLDxQ
 ,O,Se4A8GHLDxQ
안동,B_LOC,Se4A8GHLDxQ
에서,O,Se4A8GHLDxQ
 ,O,Se4A8GHLDxQ
먹으면,O,Se4A8GHLDxQ
 ,O,Se4A8GHLDxQ
더,O,Se4A8GHLDxQ
 ,O,Se4A8GHLDxQ
맛있을까?,O,Se4A8GHLDxQ
 ,O,Se4A8GHLDxQ
안동,B_LOC,Se4A8GHLDxQ
 ,O,Se4A8GHLDxQ
가볼만한,O,Se4A8GHLDxQ
 ,O,Se4A8GHLDxQ
곳,O,Se4A8GHLDxQ
 ,O,Se4A8GHLDxQ
추천,O,Se4A8GHLDxQ
 ,O,Se4A8GHLDxQ
안동,B_LOC,Se4A8GHLDxQ
 ,O,Se4A8GHLDxQ
당일치기,O,Se4A8GHLDxQ
 ,O,Se4A8GHLDxQ
가족,O,Se4A8GHLDxQ
 ,O,Se4A8GHLDxQ
여행,O,Se4A8GHLDxQ
 ,O,Se4A8GHLDxQ
브이로그[,O,Se4A8GHLDxQ
ENG,O,Se4A8GHLDxQ
", ESP CC",O,Se4A8GHLDxQ
],O,Se4A8GHLDxQ
 ,O,Se4A8GHLDxQ
|,O,Se4A8GHLDxQ
 ,O,Se4A8GHLDxQ
모야모야패밀리,O,Se4A8GHLDxQ
 ,O,Se4A8GHLDxQ
moyamoy,O,Se4A8GHLDxQ
af,O,Se4A8GHLDxQ
am,O,Se4A8GHLDxQ
ily,O,Se4A8GHLDxQ
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
Sub),O,Wo_bmnBtcmQ
 ,O,Wo_bmnBtcmQ
안동,B_LOC,Wo_bmnBtcmQ
 ,O,Wo_bmnBtcmQ
여행,O,Wo_bmnBtcmQ
 ,O,Wo_bmnBtcmQ
