단어,개체명 인식,id
동해,B_LOC,34FPHUNL8E4
 ,O,34FPHUNL8E4
추암해수욕장,B_TOR,34FPHUNL8E4
ㅡㅡㅡ,ㅡㅡㅡ,34FPHUNL8E4
강원도,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
동해시,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
북평동,O,34FPHUNL8E4
에,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
있는,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
해수욕장,O,34FPHUNL8E4
ㅡㅡㅡ,ㅡㅡㅡ,34FPHUNL8E4
백사장길이,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
300m,O,34FPHUNL8E4
의,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
"해수욕장으로,",O,34FPHUNL8E4
 ,O,34FPHUNL8E4
마을,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
앞,O,34FPHUNL8E4
에,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
자리잡고,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
있다,O,34FPHUNL8E4
ㅡㅡㅡ,ㅡㅡㅡ,34FPHUNL8E4
해안절벽과동굴·칼바위·촛대바위,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
등,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
크고,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
작은,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
기암괴석의,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
경관이,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
빼어난,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
곳으로,O,34FPHUNL8E4
ㅡㅡㅡ,ㅡㅡㅡ,34FPHUNL8E4
이곳,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
앞바다의,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
해돋이는,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
매우,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
아름다워,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
해금강,O,34FPHUNL8E4
이라고도,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
한다,O,34FPHUNL8E4
ㅡㅡㅡ,ㅡㅡㅡ,34FPHUNL8E4
추암해수욕장,B_TOR,34FPHUNL8E4
은,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
미묘한,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
해안절벽과,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
함께,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
촛대바위,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
그리고,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
크고,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
작은,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
바위섬들이,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
장관을,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
이루고,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
있다,O,34FPHUNL8E4
ㅡㅡㅡ,ㅡㅡㅡ,34FPHUNL8E4
추암공원,B_TOR,34FPHUNL8E4
안에,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
있는,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
해변으로,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
수심이,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
얕고,O,34FPHUNL8E4
 ,O,34FPHUNL8E4
조용해,O,34FPHUNL8E4
