단어,개체명 인식,id
벚꽃,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
피는,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
따뜻한,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
"계절,",O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
봄,O,qhrWL0k6Pwc
에,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
다녀온,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
하동,B_LOC,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
여행기입니다.,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
??소정의,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
원고료를,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
지원받아,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
제작한,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
영상입니다??,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
#,O,qhrWL0k6Pwc
하동야시장,B_TOR,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
#,O,qhrWL0k6Pwc
하동,B_LOC,qhrWL0k6Pwc
섬진강두꺼비야시장,B_TOR,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
#,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
#,O,qhrWL0k6Pwc
하동,B_LOC,qhrWL0k6Pwc
여행,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
하동,B_LOC,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
야시장에,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
다녀왔어요.,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
굉장히,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
힙하다,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
못해,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
핫했던,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
야시장...,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
생각,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
이상으로,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
시트콤,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
같은,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
이벤트가,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
많아서,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
즐거웠어요.,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
귀여웠던,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
합창단,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
부터,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
관객,O,qhrWL0k6Pwc
들을,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
대상으로,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
노래,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
대회까지!,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
2019년 03월 23일~10월 26일까지,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
매주,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
토요일,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
18:00 - 22:00,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
진행된다고,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
하니,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
하동,B_LOC,qhrWL0k6Pwc
에,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
놀러가시면,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
한 번,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
들려보시는,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
걸,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
추천드립니다.,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
#,O,qhrWL0k6Pwc
쌍계명차,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
#,O,qhrWL0k6Pwc
우전,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
#,O,qhrWL0k6Pwc
녹차,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
하동,B_LOC,qhrWL0k6Pwc
의,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
녹차,O,qhrWL0k6Pwc
는,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
부드럽고,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
진해서,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
맛있어요.,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
전,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
작년,O,qhrWL0k6Pwc
에,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
하동,B_LOC,qhrWL0k6Pwc
에서,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
우전,O,qhrWL0k6Pwc
이라는,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
녹차,O,qhrWL0k6Pwc
를,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
접하고,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
차,O,qhrWL0k6Pwc
의,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
세계에,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
입문했답니다.,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
정말,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
녹차,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
맛집!,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
#,O,qhrWL0k6Pwc
브릿지130,B_CAF,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
#벚꽃,O,qhrWL0k6Pwc
길,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
#,O,qhrWL0k6Pwc
십리벚꽃길,B_TOR,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
하동,B_LOC,qhrWL0k6Pwc
에는,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
십리벚꽃길,B_TOR,qhrWL0k6Pwc
이라는,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
길이,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
있어요.,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
벚꽃나무,O,qhrWL0k6Pwc
가,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
10리,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
넘게,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
길게,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
줄지어,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
있어서,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
드라이브를,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
해도,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
좋고,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
천천히,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
산책해도,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
좋죠.,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
그,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
길,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
중간,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
중간에,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
예쁜,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
카페들이,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
꽤,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
많은데,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
작년,O,qhrWL0k6Pwc
에,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
갔던,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
브릿지130,B_CAF,qhrWL0k6Pwc
를,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
또,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
들렸어요.,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
여전히,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
여유로운,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
분위기여서,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
편히,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
쉬었습니다.,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
#업로드,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
이번 주,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
업로드,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
일정이,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
뒤죽박죽이죠?,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
ㅠㅠ,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
다음 주 부터,O,qhrWL0k6Pwc
는,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
원래대로,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
(,O,qhrWL0k6Pwc
수요일,O,qhrWL0k6Pwc
과,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
주말,O,qhrWL0k6Pwc
),O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
업로드,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
됩니다.,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
늘,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
제,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
영상이,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
여러분들에게,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
쉬는시간이기,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
바라면서...,O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
즐겁게,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
봐주셔서,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
감사합니다.,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
:),O,qhrWL0k6Pwc
ㅡㅡㅡ,ㅡㅡㅡ,qhrWL0k6Pwc
·,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
썬메일,O,qhrWL0k6Pwc
 ,O,qhrWL0k6Pwc
