단어,개체명 인식,id
안녕하세요,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
‘,O,ogsPvEW2JzE
쏠이즈,O,ogsPvEW2JzE
’,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
입니다,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
?????,O,ogsPvEW2JzE
ㅡㅡㅡ,ㅡㅡㅡ,ogsPvEW2JzE
소소한,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
일상,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
영상들고,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
왔어요,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
??,O,ogsPvEW2JzE
ㅡㅡㅡ,ㅡㅡㅡ,ogsPvEW2JzE
이번,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
영상도,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
재미있게,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
봐주셔서,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
감사합니다,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
???,O,ogsPvEW2JzE
ㅡㅡㅡ,ㅡㅡㅡ,ogsPvEW2JzE
?,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
instagram,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
:,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
s,O,ogsPvEW2JzE
soll_iz,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
?,O,ogsPvEW2JzE
ㅡㅡㅡ,ㅡㅡㅡ,ogsPvEW2JzE
‘,O,ogsPvEW2JzE
할머니가래떡떡볶이,O,ogsPvEW2JzE
’,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
무상제공,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
제품입니다,O,ogsPvEW2JzE
 ,O,ogsPvEW2JzE
??,O,ogsPvEW2JzE
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
안녕하세요!,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
수바기,O,5RP5YUmdxA8
입니다??,O,5RP5YUmdxA8
ㅡㅡㅡ,ㅡㅡㅡ,5RP5YUmdxA8
업로드가,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
많이,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
늦었죠ㅠㅠ,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
강릉,O,5RP5YUmdxA8
여행편,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
올리려고,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
했는데...,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
오류가,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
나서,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
쓸,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
수,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
없게,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
됬어요,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
??,O,5RP5YUmdxA8
ㅡㅡㅡ,ㅡㅡㅡ,5RP5YUmdxA8
2.5단계,O,5RP5YUmdxA8
에서,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
사회적,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
거리두기,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
2단계,O,5RP5YUmdxA8
로,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
내려왔지만,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
다들,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
조심하시고,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
하루,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
빨리,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
코로나,O,5RP5YUmdxA8
가,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
사라지도록,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
우리,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
모두,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
노력합시다?,O,5RP5YUmdxA8
ㅡㅡㅡ,ㅡㅡㅡ,5RP5YUmdxA8
오늘,O,5RP5YUmdxA8
도,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
영상,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
보러,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
와주셔서,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
감사합니다!!,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
??,O,5RP5YUmdxA8
ㅡㅡㅡ,ㅡㅡㅡ,5RP5YUmdxA8
(,O,5RP5YUmdxA8
1080p,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
버전으로,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
보시면,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
훨씬,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
선명하실,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
거에요),O,5RP5YUmdxA8
ㅡㅡㅡ,ㅡㅡㅡ,5RP5YUmdxA8
??,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
I,O,5RP5YUmdxA8
nstagram,O,5RP5YUmdxA8
:,O,5RP5YUmdxA8
 ,O,5RP5YUmdxA8
