단어,개체명 인식,id
사진,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
촬영이,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
취미인,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
사람들에게,O,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
많은,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
사랑을,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
받고,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
있는,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
여행지이자,O,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
대한민국,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
최고의,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
관광도시로,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
알려져,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
있는,O,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
부산,B_LOC,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
오늘,O,aQT_rbfdc1E
은,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
새벽부터 밤까지,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
하루,O,aQT_rbfdc1E
라는,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
짧은,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
시간동안,O,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
부산,B_LOC,aQT_rbfdc1E
을,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
여행하며,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
담아낼,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
수,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
있는,O,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
아름다운,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
풍경들을,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
소개해,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
드릴까,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
합니다.,O,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
모두가,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
잠들어,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
있는,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
이른,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
새벽,O,aQT_rbfdc1E
에,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
파도소리와,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
함께,O,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
하늘,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
가득,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
펼쳐지는,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
별빛을,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
즐기고,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
싶다면,O,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
오랑대 공원,B_TOR,aQT_rbfdc1E
을,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
방문하시기,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
바랍니다.,O,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
커다란,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
바위,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
위에,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
세워져,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
있는,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
용왕당,B_TOR,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
덕분에,O,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
이색적이면서,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
아름다운,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
아경을,O,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
카메라,O,aQT_rbfdc1E
로,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
담아낼,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
수,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
있는,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
곳입니다.,O,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
시간이,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
지나,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
세상을,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
밝혀주는,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
태양,O,aQT_rbfdc1E
이,O,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
수평선,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
위,O,aQT_rbfdc1E
로,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
고개,O,aQT_rbfdc1E
를,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
내밀기,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
시작할,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
때,O,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
장노출로,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
사진을,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
찍게,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
되면,O,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
구름위에,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
떠있는,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
듯한,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
일출,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
사진을,O,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
연출할,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
수,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
있는,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
곳이기도,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
합니다.,O,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
부산,B_LOC,aQT_rbfdc1E
에서의,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
싱그러운,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
아침,O,aQT_rbfdc1E
을,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
맞이하고,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
싶다면,O,aQT_rbfdc1E
ㅡㅡㅡ,ㅡㅡㅡ,aQT_rbfdc1E
쌍둥이,B_TOR,aQT_rbfdc1E
등대,I_TOR,aQT_rbfdc1E
로,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
유명한,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
청사포,B_TOR,aQT_rbfdc1E
를,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
방문하시기,O,aQT_rbfdc1E
 ,O,aQT_rbfdc1E
바랍니다.,O,aQT_rbfdc1E
